locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
ENSG00000163534,FCRL1,8,"348,453,457,456,459,452,454,455","NE,NE,NE,NE,E,NE,NE,NE",Conditional
ENSG00000163535,SGOL2,3,"348,453,457","NE,NE,NE",Nonessential
ENSG00000163536,SERPINI1,7,"457,348,456,453,454,455,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163539,CLASP2,3,"348,453,457","NE,E,E",Conditional
ENSG00000163541,SUCLG1,8,"452,457,459,348,455,456,454,453","NE,NE,E,NE,NE,E,NE,NE",Conditional
ENSG00000163545,NUAK2,7,"457,453,452,454,456,348,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163554,SPTA1,7,"348,457,456,453,452,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163558,PRKCI,8,"454,457,459,455,453,452,348,456","NE,NE,E,NE,NE,NE,E,NE",Conditional
ENSG00000163563,MNDA,8,"456,455,454,451,457,348,453,452","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163564,PYHIN1,7,"452,454,455,453,456,457,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163565,IFI16,7,"348,454,455,456,452,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163568,AIM2,7,"457,456,452,455,454,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163576,EFHB,7,"455,457,348,452,456,453,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163577,EIF5A2,8,"452,455,454,451,348,457,453,456","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163581,SLC2A2,8,"456,455,452,451,348,454,453,457","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163584,RPL22L1,8,"459,452,456,348,455,454,453,457","E,NE,NE,NE,NE,NE,E,E",Conditional
ENSG00000163586,FABP1,7,"457,348,456,452,453,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163590,PPM1L,7,"456,454,457,348,455,452,453","NE,NE,NE,E,NE,NE,NE",Conditional
ENSG00000163596,ICA1L,7,"453,456,348,454,457,452,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163597,,1,348,NE,Nonessential
ENSG00000163599,CTLA4,7,"348,453,455,454,452,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163600,ICOS,8,"457,453,456,348,452,451,455,454","NE,NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000163602,RYBP,1,348,NE,Nonessential
ENSG00000163605,PPP4R2,7,"454,455,456,457,453,452,348","NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000163606,CD200R1,7,"348,454,455,456,457,452,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163607,GTPBP8,9,"453,454,459,348,449,456,452,455,457","NE,NE,E,NE,E,E,E,E,E",Conditional
ENSG00000163608,C3orf17,3,"457,453,348","E,E,NE",Conditional
ENSG00000163611,SPICE1,7,"348,454,453,457,455,456,452","NE,NE,NE,E,NE,NE,NE",Conditional
ENSG00000163617,KIAA1407,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000163618,CADPS,7,"348,455,454,453,452,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163623,NKX6-1,7,"453,457,454,348,452,456,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163624,CDS1,7,"455,454,457,453,456,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163625,WDFY3,7,"452,453,454,457,455,348,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163626,COX18,8,"456,459,454,457,348,453,452,455","NE,E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163629,PTPN13,7,"455,453,454,457,456,452,348","NE,NE,NE,NE,NE,NE,E",Conditional
ENSG00000163630,SYNPR,7,"456,457,455,454,453,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163631,ALB,7,"452,456,455,454,348,457,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163632,C3orf49,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000163633,C4orf36,7,"457,453,455,454,456,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163634,THOC7,9,"451,454,452,453,457,459,455,348,456","E,E,E,E,E,E,E,NE,E",Conditional
ENSG00000163635,ATXN7,7,"453,348,456,457,452,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163636,PSMD6,9,"457,456,459,454,451,348,453,452,455","E,E,E,E,E,NE,E,E,E",Conditional
ENSG00000163637,PRICKLE2,7,"455,348,456,454,457,452,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163638,ADAMTS9,7,"453,454,455,457,456,452,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163644,PPM1K,5,"348,456,454,455,452","NE,NE,NE,NE,NE",Nonessential
ENSG00000163645,FAM194A,3,"457,453,348","NE,NE,NE",Nonessential
ENSG00000163646,CLRN1,7,"348,453,452,454,457,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163655,GMPS,8,"456,457,453,348,454,452,455,459","E,E,E,NE,E,E,E,E",Conditional
ENSG00000163659,TIPARP,8,"459,457,454,453,456,348,455,452","E,NE,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163660,CCNL1,7,"452,456,348,457,454,453,455","NE,NE,NE,E,NE,NE,NE",Conditional
ENSG00000163661,PTX3,7,"455,454,453,456,457,452,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163666,HESX1,8,"348,459,456,455,457,452,454,453","NE,E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163673,DCLK3,8,"453,457,348,455,456,454,452,451","NE,NE,E,NE,NE,NE,NE,E",Conditional
ENSG00000163681,SLMAP,8,"453,459,348,456,457,455,454,452","E,E,NE,NE,E,NE,NE,NE",Conditional
ENSG00000163682,RPL9,8,"452,348,455,454,459,453,457,456","E,NE,E,E,E,E,E,E",Conditional
ENSG00000163683,C4orf34,8,"456,459,457,348,452,453,454,455","NE,E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163684,RPP14,8,"459,452,348,457,456,455,454,453","E,E,NE,E,E,E,E,E",Conditional
ENSG00000163686,ABHD6,7,"453,452,456,455,454,348,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163687,DNASE1L3,7,"457,456,453,452,348,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163689,C3orf67,7,"452,457,454,456,453,455,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163694,RBM47,7,"348,456,452,454,453,457,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163697,APBB2,7,"348,455,454,456,457,452,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163701,IL17RE,7,"453,457,348,454,455,456,452","NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000163702,IL17RC,7,"452,455,348,453,457,454,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163703,CRELD1,7,"456,457,348,455,453,454,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163704,PRRT3,7,"348,455,452,456,454,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163705,C3orf24,7,"452,457,348,454,455,453,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163710,PCOLCE2,7,"456,348,457,455,452,453,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163714,,8,"454,455,456,348,459,457,453,452","E,E,E,NE,E,E,E,NE",Conditional
ENSG00000163719,MTMR14,7,"452,457,455,348,454,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163728,TTC14,7,"453,452,457,348,455,454,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163734,CXCL3,7,"457,454,455,453,452,456,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163735,CXCL5,7,"453,457,456,455,348,454,452","NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000163736,PPBP,7,"455,452,457,454,453,456,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163737,PF4,7,"454,452,348,455,457,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163738,MTHFD2L,6,"452,348,456,454,455,459","NE,NE,NE,NE,NE,E",Conditional
ENSG00000163739,CXCL1,8,"452,442,348,453,455,454,456,457","NE,E,E,NE,NE,NE,NE,NE",Conditional
ENSG00000163743,RCHY1,9,"348,457,454,453,455,449,451,452,456","NE,NE,NE,NE,NE,E,E,NE,NE",Conditional
ENSG00000163746,PLSCR2,7,"456,459,457,455,454,452,453","NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000163749,CCDC158,7,"453,452,348,457,456,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163751,CPA3,7,"454,453,455,348,456,457,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163754,GYG1,7,"452,453,348,455,457,456,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163755,HPS3,7,"454,452,348,453,456,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163762,TM4SF18,7,"456,348,453,452,455,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163781,TOPBP1,8,"459,454,455,456,457,348,452,453","E,NE,E,NE,E,NE,NE,E",Conditional
ENSG00000163785,RYK,2,"459,348","E,E",Essential
ENSG00000163788,SNRK,7,"348,457,453,456,455,454,452","E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163792,TCF23,7,"452,348,454,453,457,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163793,DNAJC5G,8,"456,454,457,453,348,451,452,455","NE,NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000163794,UCN,7,"455,348,453,454,456,452,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163795,ZNF513,7,"457,453,454,455,348,452,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163798,SLC4A1AP,7,"456,455,453,454,452,457,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163803,PLB1,8,"451,348,456,455,453,457,454,452","E,NE,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163806,SPDYA,7,"452,453,348,456,454,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163807,KIAA1143,7,"457,452,348,455,454,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163808,KIF15,7,"453,452,457,348,455,454,456","NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000163810,TGM4,7,"457,453,452,455,454,456,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163811,WDR43,8,"452,456,457,348,453,459,454,455","E,E,E,NE,E,E,E,E",Conditional
ENSG00000163812,ZDHHC3,7,"455,454,456,452,348,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163814,CDCP1,7,"348,454,453,452,457,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163815,CLEC3B,8,"452,348,459,453,454,455,457,456","NE,NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000163817,SLC6A20,7,"456,452,348,457,454,455,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163818,LZTFL1,7,"453,452,456,348,455,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163820,FYCO1,6,"456,457,452,453,455,454","NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163823,CCR1,7,"452,454,456,457,453,348,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163825,RTP3,7,"455,456,452,348,454,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163827,LRRC2,7,"457,452,455,456,454,348,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163832,C3orf75,8,"453,454,455,452,459,348,457,456","E,E,NE,E,E,NE,E,E",Conditional
ENSG00000163833,FBXO40,8,"456,457,455,454,453,451,348,452","NE,NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000163840,DTX3L,7,"457,454,456,455,452,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163848,ZNF148,7,"456,452,454,457,453,455,348","NE,NE,NE,E,E,NE,NE",Conditional
ENSG00000163864,NMNAT3,7,"348,454,457,452,456,455,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163866,C1orf212,7,"452,454,348,457,453,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163867,ZMYM6,7,"456,457,452,348,455,453,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163870,TPRA1,7,"454,453,452,457,456,348,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163872,YEATS2,8,"455,456,452,454,453,459,457,348","NE,NE,NE,NE,E,E,E,NE",Conditional
ENSG00000163873,GRIK3,7,"348,452,453,454,455,456,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163874,ZC3H12A,7,"456,452,348,453,455,454,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163875,MEAF6,8,"459,457,348,453,455,456,452,454","E,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163877,SNIP1,8,"456,453,459,452,455,457,348,454","E,E,E,E,E,E,NE,E",Conditional
ENSG00000163879,DNALI1,7,"454,455,452,453,348,456,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163882,POLR2H,7,"455,454,456,451,459,348,452","E,E,E,E,E,NE,E",Conditional
ENSG00000163884,KLF15,7,"452,455,454,456,348,457,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163885,CCDC37,3,"453,348,457","NE,NE,NE",Nonessential
ENSG00000163888,CAMK2N2,7,"457,453,454,455,452,456,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163898,LIPH,7,"452,454,453,455,456,457,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163900,TMEM41A,7,"456,348,452,455,454,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163902,RPN1,8,"459,348,452,453,457,454,455,456","E,NE,E,E,E,E,E,E",Conditional
ENSG00000163904,SENP2,8,"456,457,452,459,348,455,453,454","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163909,HEYL,7,"454,453,456,455,457,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163913,IFT122,7,"348,453,452,454,455,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163914,RHO,7,"456,452,348,453,457,455,454","NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163915,C3orf65,3,"457,453,348","NE,NE,NE",Nonessential
ENSG00000163918,RFC4,8,"348,453,454,452,457,459,456,455","E,E,E,E,E,E,E,E",Essential
ENSG00000163923,RPL39L,7,"455,452,454,453,348,456,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163930,BAP1,8,"459,454,455,453,452,456,457,348","E,E,NE,NE,NE,NE,E,NE",Conditional
ENSG00000163931,TKT,8,"453,454,459,348,455,457,452,456","E,E,E,NE,NE,E,E,E",Conditional
ENSG00000163932,PRKCD,7,"348,453,457,454,455,452,456","E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000163933,RFT1,8,"457,456,459,348,453,452,454,455","E,E,E,NE,E,E,E,E",Conditional
ENSG00000163935,SFMBT1,7,"454,456,453,457,348,452,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163938,GNL3,8,"455,459,454,457,452,456,348,453","NE,E,E,E,E,E,NE,E",Conditional
ENSG00000163939,PBRM1,7,"453,455,457,454,348,452,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163945,KIAA1530,7,"457,455,454,456,452,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163946,C3orf63,7,"454,456,453,348,452,455,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163947,ARHGEF3,7,"457,452,348,456,453,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163950,SLBP,8,"454,456,457,348,452,459,455,453","NE,NE,E,E,NE,E,NE,E",Conditional
ENSG00000163956,LRPAP1,8,"453,452,348,456,454,455,459,457","NE,NE,NE,NE,NE,NE,E,NE",Conditional
ENSG00000163958,ZDHHC19,7,"457,455,454,348,456,453,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163959,,8,"452,456,348,459,457,453,454,455","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163960,UBXN7,7,"455,452,453,348,456,454,457","NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000163961,RNF168,8,"459,348,452,455,453,454,456,457","E,NE,E,NE,E,NE,NE,E",Conditional
ENSG00000163964,PIGX,7,"455,348,452,457,454,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163975,MFI2,3,"453,457,348","NE,NE,NE",Nonessential
ENSG00000163982,OTOP1,7,"457,453,455,348,452,456,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163993,S100P,7,"457,348,455,456,452,454,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000163995,ABLIM2,7,"454,457,348,453,452,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164002,DEM1,7,"452,454,455,348,456,457,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164007,CLDN19,7,"453,348,454,456,457,455,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164008,C1orf50,7,"452,348,453,455,454,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164010,ERMAP,7,"456,457,453,452,348,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164011,ZNF691,7,"452,453,454,457,348,456,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164022,AIMP1,7,"454,455,456,457,452,453,348","NE,NE,NE,NE,NE,NE,E",Conditional
ENSG00000164023,SGMS2,7,"452,454,453,455,348,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164024,METAP1,8,"456,455,454,348,452,457,459,453","NE,E,NE,NE,E,E,E,E",Conditional
ENSG00000164031,DNAJB14,7,"453,452,454,456,455,457,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164032,H2AFZ,7,"456,453,452,348,454,457,455","E,NE,NE,NE,NE,E,E",Conditional
ENSG00000164035,EMCN,7,"348,455,454,452,453,457,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164037,NHEDC1,7,"456,452,348,454,455,457,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164038,NHEDC2,7,"453,456,455,452,348,457,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164039,BDH2,7,"452,454,457,455,456,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164040,PGRMC2,8,"452,455,454,348,456,453,459,457","NE,E,NE,NE,NE,NE,E,NE",Conditional
ENSG00000164045,CDC25A,8,"459,452,455,348,454,453,457,456","E,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000164047,CAMP,6,"456,348,450,455,454,452","NE,NE,E,NE,NE,NE",Conditional
ENSG00000164048,ZNF589,7,"452,457,348,453,454,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164049,FBXW12,7,"457,453,456,455,348,452,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164050,PLXNB1,7,"453,457,456,452,348,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164051,CCDC51,7,"456,454,459,451,348,452,455","NE,NE,E,E,NE,NE,NE",Conditional
ENSG00000164053,ATRIP,8,"455,454,453,457,456,348,452,459","NE,E,E,E,E,NE,E,E",Conditional
ENSG00000164054,SHISA5,7,"457,456,454,453,455,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164056,SPRY1,7,"452,348,453,454,457,456,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164061,BSN,7,"455,454,348,457,453,456,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164062,APEH,7,"452,457,455,348,454,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164066,INTU,8,"453,451,452,454,455,457,456,348","NE,E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000164068,RNF123,7,"348,455,457,453,452,456,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164070,HSPH1,7,"454,348,453,455,456,452,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164073,MFSD8,8,"453,348,454,450,457,452,455,456","NE,NE,NE,E,NE,NE,NE,NE",Conditional
ENSG00000164074,C4orf29,1,348,NE,Nonessential
ENSG00000164076,CAMKV,9,"451,456,453,457,454,348,455,459,452","E,NE,NE,NE,NE,E,NE,E,NE",Conditional
ENSG00000164077,MON1A,7,"452,455,454,348,456,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164078,MST1R,7,"457,452,456,454,348,453,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164080,RAD54L2,9,"455,454,453,452,459,457,456,348,451","NE,NE,NE,NE,E,NE,NE,NE,E",Conditional
ENSG00000164081,TEX264,7,"457,454,453,455,452,348,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164082,GRM2,8,"459,457,456,348,454,455,453,452","E,NE,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000164086,DUSP7,7,"452,348,456,457,453,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164087,POC1A,7,"455,456,452,454,453,348,457","NE,NE,NE,NE,NE,NE,E",Conditional
ENSG00000164088,PPM1M,7,"456,452,455,454,457,348,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164089,AGXT2L1,7,"453,454,452,457,456,455,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164091,WDR82,8,"456,454,453,348,457,452,455,459","E,E,E,NE,E,NE,E,E",Conditional
ENSG00000164093,PITX2,8,"457,456,454,455,451,348,453,452","NE,NE,NE,NE,E,NE,NE,NE",Conditional
ENSG00000164096,C4orf3,7,"452,348,456,457,453,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164099,PRSS12,7,"455,456,452,457,348,454,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164100,NDST3,8,"453,451,452,455,456,457,348,454","NE,E,NE,NE,NE,NE,NE,NE",Conditional
ENSG00000164104,HMGB2,7,"454,452,453,456,455,348,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164105,SAP30,7,"456,453,457,348,452,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164106,SCRG1,7,"455,454,453,456,457,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164107,HAND2,7,"452,457,454,456,453,348,455","NE,E,NE,NE,NE,NE,NE",Conditional
ENSG00000164109,MAD2L1,10,"457,456,449,451,452,455,454,348,453,459","E,E,E,E,NE,E,NE,E,NE,E",Conditional
ENSG00000164111,ANXA5,9,"452,457,456,455,448,451,453,454,348","NE,NE,NE,NE,E,E,NE,NE,NE",Conditional
ENSG00000164112,TMEM155,7,"456,457,452,453,455,454,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164113,ADAD1,7,"452,457,455,348,456,454,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164114,MAP9,7,"453,348,452,455,457,454,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164116,GUCY1A3,7,"456,455,453,457,452,348,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164117,FBXO8,7,"454,455,452,456,457,453,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164118,KIAA1712,7,"348,457,455,456,452,454,453","NE,E,NE,NE,NE,NE,E",Conditional
ENSG00000164120,HPGD,7,"453,457,456,452,348,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164122,ASB5,7,"454,453,452,348,457,456,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164123,C4orf45,7,"457,456,453,455,454,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164124,TMEM144,8,"452,348,455,456,454,453,457,459","NE,NE,NE,NE,NE,NE,NE,E",Conditional
ENSG00000164125,FAM198B,7,"452,348,457,454,453,455,456","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164128,NPY1R,7,"454,455,452,348,457,456,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164129,NPY5R,7,"453,457,452,456,348,454,455","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164134,NAA15,9,"455,456,459,453,452,348,454,457,451","E,E,E,E,E,NE,NE,E,E",Conditional
ENSG00000164136,IL15,7,"348,452,456,455,454,453,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164142,FAM160A1,5,"456,454,455,452,348","NE,NE,NE,NE,NE",Nonessential
ENSG00000164144,ARFIP1,7,"454,457,348,456,455,452,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164151,KIAA0947,3,"453,457,348","E,E,NE",Conditional
ENSG00000164161,HHIP,7,"348,457,456,453,452,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164162,ANAPC10,8,"348,455,454,457,456,459,453,452","E,E,E,E,E,E,E,NE",Conditional
ENSG00000164163,ABCE1,8,"457,454,452,456,348,453,455,459","E,E,E,NE,NE,E,E,E",Conditional
ENSG00000164164,OTUD4,7,"457,452,456,348,455,454,453","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164167,LSM6,8,"453,449,456,457,452,454,348,455","E,E,NE,E,NE,NE,NE,E",Conditional
ENSG00000164168,TMEM184C,7,"455,454,453,457,456,452,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164169,PRMT10,3,"453,457,348","NE,NE,NE",Nonessential
ENSG00000164171,ITGA2,7,"453,456,455,457,348,452,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164172,MOCS2,7,"456,348,453,455,454,452,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164175,SLC45A2,8,"457,456,454,455,348,442,452,453","NE,NE,NE,NE,NE,E,NE,NE",Conditional
ENSG00000164176,EDIL3,7,"454,456,455,457,453,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164180,TMEM161B,7,"456,453,457,455,454,348,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164181,ELOVL7,6,"455,456,451,452,454,348","NE,NE,E,NE,NE,NE",Conditional
ENSG00000164182,NDUFAF2,7,"348,456,453,457,454,455,452","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164185,ZNF474,7,"455,452,454,453,348,456,457","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164187,LMBRD2,7,"457,453,348,452,456,455,454","NE,NE,NE,NE,NE,NE,NE",Nonessential
ENSG00000164188,RANBP3L,7,"454,452,457,455,453,456,348","NE,NE,NE,NE,NE,NE,NE",Nonessential
